7264.801349;6.78E-06;0.001629607
7264.805536;6.90E-06;0.001594725
7264.808223;7.03E-06;0.001560262
7264.80932;7.16E-06;0.001526225
7264.808736;7.30E-06;0.001492618
7264.806377;7.44E-06;0.001459449
7264.802144;7.58E-06;0.001426722
7264.795937;7.73E-06;0.00139444
7264.787652;7.88E-06;0.001362608
7264.777183;8.03E-06;0.001331228
7264.76442;8.19E-06;0.001300303
7264.749249;8.35E-06;0.001269833
7264.731555;8.52E-06;0.00123982
7264.711216;8.69E-06;0.001210263
7264.688109;8.87E-06;0.001181162
7264.662107;9.05E-06;0.001152524
7264.633077;9.24E-06;0.001124353
7264.600884;9.44E-06;0.001096654
7264.565388;9.64E-06;0.001069431
7264.526445;9.84E-06;0.001042689
7264.483906;1.01E-05;0.00101643
7264.437619;1.03E-05;0.000990657
7264.387425;1.05E-05;0.000965374
7264.333162;1.07E-05;0.000940581
7264.274662;1.10E-05;0.00091628
7264.211751;1.12E-05;0.000892471
7264.144251;1.15E-05;0.000869155
7264.071979;1.17E-05;0.000846331
7263.994744;1.20E-05;0.000823997
7263.912351;1.22E-05;0.000802154
7263.824598;1.25E-05;0.000780797
7263.731277;1.28E-05;0.000759924
7263.632173;1.31E-05;0.000739532
7263.527066;1.34E-05;0.000719616
7263.415726;1.37E-05;0.000700172
7263.297919;1.41E-05;0.000681194
7263.173402;1.44E-05;0.000662676
7263.041925;1.47E-05;0.000644612
7262.903229;1.51E-05;0.000626994
7262.757049;1.55E-05;0.000609814
7262.603109;1.58E-05;0.000593063
7262.441128;1.62E-05;0.000576732
7262.270813;1.66E-05;0.00056081
7262.091863;1.70E-05;0.000545288
7261.903969;1.75E-05;0.000530154
7261.70681;1.79E-05;0.000515398
7261.500057;1.83E-05;0.000501016
7261.283369;1.88E-05;0.000487006
7261.056397;1.93E-05;0.000473364
7260.81878;1.98E-05;0.000460087
7260.570144;2.03E-05;0.00044717
7260.310106;2.08E-05;0.00043461
7260.038272;2.14E-05;0.000422401
7259.754234;2.19E-05;0.000410538
7259.457572;2.25E-05;0.000399015
7259.147853;2.31E-05;0.000387826
7258.824634;2.37E-05;0.000376964
7258.487454;2.43E-05;0.000366422
7258.135843;2.49E-05;0.000356192
7257.769313;2.56E-05;0.000346267
7257.387364;2.63E-05;0.000336638
7256.989481;2.70E-05;0.000327297
7256.575134;2.77E-05;0.000318235
7256.143778;2.85E-05;0.000309442
7255.694851;2.92E-05;0.000300908
7255.227778;3.00E-05;0.000292624
7254.741963;3.08E-05;0.000284578
7254.236798;3.17E-05;0.000276761
7253.711656;3.26E-05;0.000269161
7253.165893;3.35E-05;0.000261767
7252.598848;3.44E-05;0.000254567
7252.009842;3.53E-05;0.00024755
7251.398177;3.63E-05;0.000240707
7250.763139;3.73E-05;0.000234036
7250.103994;3.83E-05;0.000227534
7249.419989;3.94E-05;0.000221201
7248.710353;4.05E-05;0.000215033
7247.974297;4.16E-05;0.000209029
7247.211011;4.28E-05;0.000203187
7246.419666;4.40E-05;0.000197504
7245.599416;4.52E-05;0.000191978
7244.749392;4.65E-05;0.000186607
7243.86871;4.78E-05;0.000181387
7242.956465;4.91E-05;0.000176317
7242.011731;5.05E-05;0.000171394
7241.033566;5.19E-05;0.000166616
7240.021009;5.34E-05;0.000161979
7238.973078;5.49E-05;0.000157481
7237.888778;5.64E-05;0.000153118
7236.767092;5.80E-05;0.000148889
7235.606987;5.96E-05;0.00014479
7234.407416;6.12E-05;0.000140818
7233.167313;6.29E-05;0.000136971
7231.8856;6.47E-05;0.000133244
7230.561181;6.65E-05;0.000129636
7229.192951;6.83E-05;0.000126143
7227.779791;7.02E-05;0.000122761
7226.320571;7.21E-05;0.000119488
7224.814151;7.41E-05;0.000116322
7223.259383;7.62E-05;0.00011326
7221.655113;7.82E-05;0.000110299
7220.000182;8.04E-05;0.000107438
7218.293427;8.25E-05;0.000104673
7216.533683;8.47E-05;0.000102003
7214.719788;8.70E-05;9.94E-05
7212.850581;8.93E-05;9.69E-05
7210.924906;9.17E-05;9.45E-05
7208.941618;9.41E-05;9.22E-05
7206.899578;9.66E-05;9.00E-05
7204.797664;9.91E-05;8.78E-05
7202.634768;0.000101635;8.57E-05
7200.409803;0.000104237;8.37E-05
7198.121703;0.000106884;8.18E-05
7195.76943;0.000109575;7.99E-05
7193.351973;0.00011231;7.81E-05
7190.868356;0.000115086;7.64E-05
7188.31764;0.000117903;7.47E-05
7185.698926;0.000120759;7.31E-05
7183.011361;0.000123652;7.15E-05
7180.254139;0.000126581;7.00E-05
7177.42651;0.000129543;6.86E-05
7174.52778;0.000132535;6.72E-05
7171.557317;0.000135557;6.58E-05
7168.514554;0.000138604;6.45E-05
7165.398996;0.000141674;6.33E-05
7162.210222;0.000144764;6.21E-05
7158.947892;0.000147871;6.09E-05
7155.611746;0.000150991;5.98E-05
7152.201614;0.000154121;5.87E-05
7148.717419;0.000157257;5.76E-05
7145.159176;0.000160396;5.66E-05
7141.527002;0.000163533;5.56E-05
7137.821116;0.000166663;5.47E-05
7134.041845;0.000169783;5.38E-05
7130.189624;0.000172888;5.29E-05
7126.265001;0.000175973;5.21E-05
7122.268639;0.000179033;5.13E-05
7118.201318;0.000182064;5.05E-05
7114.063938;0.00018506;4.98E-05
7109.857517;0.000188017;4.91E-05
7105.583198;0.000190929;4.84E-05
7101.242244;0.00019379;4.78E-05
7096.83604;0.000196596;4.72E-05
7092.366094;0.000199341;4.66E-05
7087.834034;0.000202021;4.61E-05
7083.241609;0.000204629;4.56E-05
